study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB18629	SAMEA103911563	ERS1600731	ERX1943925	ERR1883424	749907	sediment metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883424/ERR1883424.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883424/ERR1883424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883424/ERR1883424_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883424/ERR1883424.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883424/ERR1883424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883424/ERR1883424_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883424/L5609.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883424/L5609.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883424/L5609.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883424/L5609.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883424	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883424		
PRJEB18629	SAMEA103911564	ERS1600732	ERX1943926	ERR1883425	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883425/ERR1883425.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883425/ERR1883425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883425/ERR1883425_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883425/ERR1883425.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883425/ERR1883425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883425/ERR1883425_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883425/R8556.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883425/R8556.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883425/R8556.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883425/R8556.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883425	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883425		
PRJEB18629	SAMEA103911565	ERS1600733	ERX1943927	ERR1883426	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883426/ERR1883426.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883426/ERR1883426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883426/ERR1883426_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883426/ERR1883426.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883426/ERR1883426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883426/ERR1883426_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883426/R8550.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883426/R8550.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883426/R8550.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883426/R8550.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/006/ERR1883426	ftp.sra.ebi.ac.uk/vol1/err/ERR188/006/ERR1883426		
PRJEB18629	SAMEA103911566	ERS1600734	ERX1943928	ERR1883427	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883427/ERR1883427.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883427/ERR1883427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883427/ERR1883427_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883427/ERR1883427.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883427/ERR1883427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883427/ERR1883427_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883427/R5598.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883427/R5598.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883427/R5598.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883427/R5598.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/007/ERR1883427	ftp.sra.ebi.ac.uk/vol1/err/ERR188/007/ERR1883427		
PRJEB18629	SAMEA103911567	ERS1600735	ERX1943929	ERR1883428	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883428/ERR1883428.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883428/ERR1883428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883428/ERR1883428_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883428/ERR1883428.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883428/ERR1883428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883428/ERR1883428_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883428/R8549.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883428/R8549.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883428/R8549.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883428/R8549.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/008/ERR1883428	ftp.sra.ebi.ac.uk/vol1/err/ERR188/008/ERR1883428		
PRJEB18629	SAMEA103911568	ERS1600736	ERX1943930	ERR1883429	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883429/ERR1883429.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883429/ERR1883429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883429/ERR1883429_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883429/ERR1883429.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883429/ERR1883429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883429/ERR1883429_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883429/R5599.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883429/R5599.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883429/R5599.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883429/R5599.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/009/ERR1883429	ftp.sra.ebi.ac.uk/vol1/err/ERR188/009/ERR1883429		
PRJEB18629	SAMEA103911569	ERS1600737	ERX1943931	ERR1883430	749907	sediment metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883430/ERR1883430.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883430/ERR1883430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883430/ERR1883430_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883430/ERR1883430.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883430/ERR1883430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883430/ERR1883430_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883430/A2423.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883430/A2423.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883430/A2423.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883430/A2423.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/000/ERR1883430	ftp.sra.ebi.ac.uk/vol1/err/ERR188/000/ERR1883430		
PRJEB18629	SAMEA103911570	ERS1600738	ERX1943932	ERR1883431	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883431/ERR1883431.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883431/ERR1883431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883431/ERR1883431_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883431/ERR1883431.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883431/ERR1883431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883431/ERR1883431_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883431/R8548.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883431/R8548.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883431/R8548.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883431/R8548.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/001/ERR1883431	ftp.sra.ebi.ac.uk/vol1/err/ERR188/001/ERR1883431		
PRJEB18629	SAMEA103911571	ERS1600739	ERX1943933	ERR1883432	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883432/ERR1883432.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883432/ERR1883432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883432/ERR1883432_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883432/ERR1883432.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883432/ERR1883432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883432/ERR1883432_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883432/R5600.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883432/R5600.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883432/R5600.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883432/R5600.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883432	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883432		
PRJEB18629	SAMEA103911572	ERS1600740	ERX1943934	ERR1883433	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883433/ERR1883433.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883433/ERR1883433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883433/ERR1883433_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883433/ERR1883433.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883433/ERR1883433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883433/ERR1883433_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883433/R8547.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883433/R8547.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883433/R8547.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883433/R8547.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883433	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883433		
PRJEB18629	SAMEA103911573	ERS1600741	ERX1943935	ERR1883434	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883434/ERR1883434.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883434/ERR1883434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883434/ERR1883434_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883434/ERR1883434.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883434/ERR1883434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883434/ERR1883434_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883434/R5601.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883434/R5601.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883434/R5601.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883434/R5601.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883434	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883434		
PRJEB18629	SAMEA103911574	ERS1600742	ERX1943936	ERR1883435	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883435/ERR1883435.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883435/ERR1883435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883435/ERR1883435_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883435/ERR1883435.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883435/ERR1883435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883435/ERR1883435_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883435/R5602.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883435/R5602.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883435/R5602.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883435/R5602.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883435	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883435		
PRJEB18629	SAMEA103911575	ERS1600743	ERX1943937	ERR1883436	749907	sediment metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883436/ERR1883436.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883436/ERR1883436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883436/ERR1883436_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883436/ERR1883436.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883436/ERR1883436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883436/ERR1883436_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883436/A2424.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883436/A2424.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883436/A2424.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883436/A2424.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/006/ERR1883436	ftp.sra.ebi.ac.uk/vol1/err/ERR188/006/ERR1883436		
PRJEB18629	SAMEA103911576	ERS1600744	ERX1943938	ERR1883437	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883437/ERR1883437.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883437/ERR1883437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883437/ERR1883437_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883437/ERR1883437.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883437/ERR1883437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883437/ERR1883437_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883437/R8546.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883437/R8546.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883437/R8546.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883437/R8546.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/007/ERR1883437	ftp.sra.ebi.ac.uk/vol1/err/ERR188/007/ERR1883437		
PRJEB18629	SAMEA103911577	ERS1600745	ERX1943939	ERR1883438	749907	sediment metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883438/ERR1883438.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883438/ERR1883438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883438/ERR1883438_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883438/ERR1883438.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883438/ERR1883438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883438/ERR1883438_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883438/A2425.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883438/A2425.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883438/A2425.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883438/A2425.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/008/ERR1883438	ftp.sra.ebi.ac.uk/vol1/err/ERR188/008/ERR1883438		
PRJEB18629	SAMEA103911578	ERS1600746	ERX1943940	ERR1883439	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883439/ERR1883439.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883439/ERR1883439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883439/ERR1883439_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883439/ERR1883439.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883439/ERR1883439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883439/ERR1883439_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883439/R8545.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883439/R8545.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883439/R8545.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883439/R8545.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/009/ERR1883439	ftp.sra.ebi.ac.uk/vol1/err/ERR188/009/ERR1883439		
PRJEB18629	SAMEA103911579	ERS1600747	ERX1943941	ERR1883440	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883440/ERR1883440.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883440/ERR1883440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883440/ERR1883440_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883440/ERR1883440.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883440/ERR1883440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883440/ERR1883440_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883440/R8544.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883440/R8544.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883440/R8544.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883440/R8544.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/000/ERR1883440	ftp.sra.ebi.ac.uk/vol1/err/ERR188/000/ERR1883440		
PRJEB18629	SAMEA103911580	ERS1600748	ERX1943942	ERR1883441	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883441/ERR1883441.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883441/ERR1883441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883441/ERR1883441_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883441/ERR1883441.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883441/ERR1883441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883441/ERR1883441_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883441/R5726.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883441/R5726.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883441/R5726.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883441/R5726.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/001/ERR1883441	ftp.sra.ebi.ac.uk/vol1/err/ERR188/001/ERR1883441		
PRJEB18629	SAMEA103911581	ERS1600749	ERX1943943	ERR1883442	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883442/ERR1883442.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883442/ERR1883442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883442/ERR1883442_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883442/ERR1883442.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883442/ERR1883442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883442/ERR1883442_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883442/R8555.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883442/R8555.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883442/R8555.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883442/R8555.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883442	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883442		
PRJEB18629	SAMEA103911582	ERS1600750	ERX1943944	ERR1883443	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883443/ERR1883443.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883443/ERR1883443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883443/ERR1883443_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883443/ERR1883443.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883443/ERR1883443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883443/ERR1883443_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883443/R5725.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883443/R5725.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883443/R5725.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883443/R5725.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883443	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883443		
PRJEB18629	SAMEA103911583	ERS1600751	ERX1943945	ERR1883444	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883444/ERR1883444.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883444/ERR1883444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883444/ERR1883444_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883444/ERR1883444.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883444/ERR1883444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883444/ERR1883444_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883444/R5603.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883444/R5603.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883444/R5603.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883444/R5603.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883444	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883444		
